,Course,Daytime/evening attendance,Mother's occupation,Tuition fees up to date,Scholarship holder,Age at enrollment,credits_enrolled_anual,evaluations_anual,credits_approved_anual,mean_grade_anual,Clasificador(Target)
1593,2,1,10,0,1,19,0,0,0,0.0,1
1594,9,1,10,1,0,19,10,15,6,11.125,0
1595,14,1,5,1,0,19,10,14,8,11.75,0
1596,12,1,10,1,0,22,15,21,12,12.666666666666668,0
1597,15,1,10,1,1,18,12,14,12,15.857142857142858,0
1598,10,1,8,1,0,18,12,17,9,11.9,1
1599,15,1,10,1,0,19,12,12,7,11.291666666666668,1
1600,2,1,1,1,0,18,0,0,0,0.0,0
1601,14,1,5,1,0,21,12,21,10,13.267857142857142,0
1602,11,1,5,1,0,18,12,23,8,10.666666666666668,0
1603,4,1,7,1,0,19,12,19,11,12.87142857142857,0
1604,4,1,10,0,0,27,12,18,2,5.75,1
1605,4,1,10,1,0,20,22,28,19,12.085227272727272,0
1606,11,1,4,1,0,20,12,16,10,13.0,0
1607,12,1,3,1,0,18,16,18,16,12.8875,0
1608,15,1,10,1,0,18,12,13,11,13.133333333333333,0
1609,5,1,8,1,0,18,12,14,12,12.702380952380953,0
1610,9,1,5,1,0,18,10,21,5,11.583333333333332,1
1611,6,1,9,1,0,18,10,18,10,12.7,0
1612,12,1,6,1,0,18,15,23,14,12.132291666666667,0
1613,3,0,1,0,0,37,10,14,0,0.0,1
1614,3,0,6,1,1,36,12,12,12,11.666666666666668,0
1615,6,1,10,1,0,26,12,36,5,11.833333333333332,1
1616,6,1,7,1,0,19,10,17,8,14.125,0
1617,3,0,8,1,0,24,12,16,10,11.6,1
1618,15,1,10,1,1,19,12,14,12,13.083333333333332,1
1619,14,1,10,1,1,20,15,18,11,12.316666666666666,0
1620,14,1,10,1,0,19,12,18,11,14.3125,0
1621,6,1,10,1,0,21,10,15,8,12.333333333333332,0
1622,13,1,10,0,0,50,14,32,10,10.75,1
1623,13,1,10,1,0,47,14,31,10,12.132142857142858,1
1624,16,1,5,1,0,24,26,35,19,10.97222222222222,1
1625,17,0,8,0,0,48,10,10,1,5.0,1
1626,6,1,10,1,1,18,12,24,11,14.246031746031749,0
1627,17,0,6,1,0,32,13,16,8,11.75,1
1628,14,1,5,0,0,20,10,11,7,12.375,1
1629,7,1,10,1,0,24,10,16,0,0.0,1
1630,8,1,10,1,0,53,10,17,8,12.0,0
1631,15,1,10,0,0,42,8,9,0,0.0,1
1632,17,0,10,1,0,52,10,10,10,13.9,0
1633,3,0,18,1,0,54,24,26,24,13.062937062937063,0
1634,17,0,10,1,0,49,10,15,10,12.0,0
1635,14,1,8,1,1,18,12,14,12,12.80952380952381,0
1636,8,1,7,1,0,37,10,20,7,12.5,0
1637,12,1,5,1,1,21,15,19,13,12.496428571428572,0
1638,14,1,6,1,0,26,10,10,0,0.0,1
1639,5,1,3,1,0,20,24,24,22,14.545454545454543,0
1640,12,1,5,1,1,19,15,18,15,12.524305555555554,0
1641,5,1,10,1,0,18,12,14,12,14.511904761904765,0
1642,12,1,5,1,0,18,15,16,15,14.092063492063492,0
1643,3,0,10,1,0,20,12,16,11,11.5,0
1644,11,1,4,1,0,20,11,16,6,11.2,1
1645,2,1,5,1,0,21,0,0,0,0.0,1
1646,2,1,4,1,0,22,23,28,23,13.708333333333332,0
1647,12,1,5,1,1,18,15,16,15,14.0125,0
1648,12,1,10,1,0,18,15,25,14,12.521428571428572,1
1649,12,1,5,1,1,19,16,16,14,14.36,0
1650,12,1,10,1,0,19,16,16,14,14.514285714285714,0
1651,12,1,5,1,0,18,16,16,14,14.7,0
1652,17,0,4,1,0,27,10,11,10,14.6,0
1653,13,1,4,1,1,20,15,15,15,14.03125,0
1654,16,1,3,1,0,20,12,12,6,6.75,1
1655,6,1,10,1,0,20,10,18,10,12.466666666666669,0
1656,9,1,2,1,0,19,10,12,10,13.2,0
1657,6,1,10,1,0,20,10,16,6,11.125,0
1658,2,1,10,1,1,20,0,0,0,0.0,0
1659,2,1,2,1,0,20,0,0,0,0.0,0
1660,6,1,5,1,0,27,21,27,18,14.435064935064936,0
1661,6,1,6,1,0,18,12,13,12,16.11904761904762,0
1662,12,1,5,1,0,18,15,18,15,15.44375,0
1663,12,1,10,1,1,18,15,15,15,14.25892857142857,0
1664,6,1,10,1,0,20,10,14,9,12.958333333333332,0
1665,15,1,5,1,0,19,12,14,11,14.5,0
1666,10,1,6,1,1,20,12,15,12,11.833333333333334,0
1667,12,1,2,1,0,18,16,16,16,13.76125,0
1668,5,1,5,0,0,22,16,18,10,10.8,1
1669,3,0,6,1,1,22,12,15,9,12.875,0
1670,17,0,5,1,0,25,10,22,8,11.75,0
1671,6,1,5,1,0,19,12,22,12,14.653846153846152,0
1672,8,1,5,0,0,21,12,22,9,12.642857142857142,1
1673,12,1,5,1,0,27,15,16,15,14.417460317460318,0
1674,12,1,5,1,0,18,14,14,12,12.766666666666666,0
1675,11,1,5,0,0,18,11,18,5,5.2,1
1676,13,1,2,1,0,19,14,0,0,0.0,1
1677,17,0,4,1,1,35,10,16,9,11.55,0
1678,6,1,5,1,0,23,10,12,9,13.825,0
1679,12,1,10,1,0,28,14,28,3,5.958333333333333,1
1680,7,1,10,1,0,19,10,19,5,12.333333333333332,0
1681,15,1,5,1,0,19,12,21,7,12.458333333333332,0
1682,14,1,10,1,0,20,10,11,9,11.8,1
1683,14,1,4,1,0,21,10,12,7,11.875,1
1684,5,1,6,1,0,18,12,14,11,13.583333333333332,0
1685,5,1,3,1,0,22,12,12,12,14.833333333333332,0
1686,6,1,10,1,0,21,10,21,5,6.142857142857143,0
1687,13,1,3,0,0,38,12,13,3,6.333333333333333,1
1688,2,1,10,1,0,20,0,0,0,0.0,0
1689,2,1,10,1,0,19,0,0,0,0.0,1
1690,7,1,1,1,0,24,10,0,0,0.0,1
1691,5,1,5,0,0,19,12,0,0,0.0,1
1692,12,1,10,1,1,19,15,16,15,13.86111111111111,0
1693,9,1,4,1,0,19,10,15,9,12.1,0
1694,7,1,4,1,0,31,10,0,0,0.0,1
1695,14,1,10,1,1,19,12,13,12,13.30952380952381,0
1696,5,1,5,1,0,22,12,13,11,11.783333333333331,0
1697,6,1,1,1,0,25,10,10,0,0.0,1
1698,12,1,6,1,0,18,15,16,7,8.071428571428571,1
1699,12,1,12,1,0,30,16,16,0,0.0,1
1700,12,1,10,1,1,18,16,16,16,15.63375,0
1701,15,1,6,1,0,18,12,12,12,14.083333333333332,0
1702,15,1,1,1,0,18,12,0,0,0.0,1
1703,10,1,8,1,0,18,12,15,12,12.0,0
1704,14,1,5,1,1,25,12,14,12,12.642857142857142,0
1705,7,1,5,1,0,18,10,17,5,12.5,0
1706,2,1,5,1,0,18,0,0,0,0.0,1
1707,9,1,9,1,0,19,10,11,8,11.5,0
1708,13,1,8,1,0,25,14,25,8,13.0375,1
1709,12,1,10,1,0,19,14,14,12,12.45,0
1710,17,0,10,1,0,31,13,21,11,12.125,0
1711,12,1,6,1,1,20,16,16,16,13.38125,0
1712,12,1,4,0,0,33,13,17,10,11.75,1
1713,6,1,10,0,0,24,12,29,6,12.0,0
1714,10,1,10,1,1,18,12,18,12,12.458333333333332,0
1715,12,1,5,1,0,19,16,16,16,13.3425,0
1716,12,1,8,1,1,20,15,24,13,13.603125,0
1717,12,1,5,1,1,33,16,32,2,10.0,0
1718,7,1,8,1,0,24,10,17,2,7.25,1
1719,17,0,3,1,0,24,10,14,0,0.0,1
1720,6,1,10,1,0,18,10,14,10,12.071428571428571,0
1721,11,1,10,1,1,18,12,17,11,10.985714285714286,0
1722,6,1,3,1,0,22,24,39,23,14.79120879120879,0
1723,15,1,10,1,1,18,12,20,11,11.783333333333331,0
1724,2,1,4,1,0,21,34,38,34,12.333333333333332,0
1725,17,0,6,1,0,38,10,20,7,11.666666666666668,1
1726,10,1,13,1,1,29,29,31,29,12.972689075630251,0
1727,8,1,5,1,1,20,12,20,8,11.375,0
1728,11,1,5,0,0,18,12,0,0,0.0,1
1729,17,0,10,1,0,37,25,26,25,12.548076923076923,0
1730,9,1,6,1,0,20,10,12,10,12.2,0
1731,8,1,12,0,0,20,10,18,7,12.5,1
1732,7,1,10,1,0,40,10,16,5,11.583333333333332,1
1733,3,0,10,1,0,44,22,37,18,11.666666666666668,0
1734,9,1,10,0,0,21,10,16,5,11.214285714285715,1
1735,5,1,4,1,0,21,16,19,14,13.276785714285715,0
1736,12,1,3,1,0,18,16,20,16,13.05375,0
1737,12,1,10,1,0,18,15,19,13,12.892857142857142,0
1738,4,1,6,1,0,27,12,13,12,14.0,0
1739,5,1,10,0,0,38,12,14,0,0.0,1
1740,8,1,6,1,0,18,12,24,8,13.133333333333333,1
1741,11,1,5,1,0,19,12,19,7,12.1,0
1742,8,1,3,1,0,18,12,15,11,13.523809523809524,1
1743,15,1,10,0,0,19,12,21,5,10.833333333333332,1
1744,14,1,12,0,0,44,12,15,1,7.0,1
1745,6,1,5,1,0,26,12,36,7,11.25,1
1746,8,1,10,0,0,24,12,22,9,11.666666666666668,1
1747,4,1,10,0,0,27,12,14,0,0.0,1
1748,4,1,10,0,0,27,12,0,0,0.0,1
1749,5,1,8,1,0,25,32,33,23,11.96923076923077,1
1750,4,1,3,1,0,21,17,29,11,11.767857142857142,0
1751,2,1,10,1,1,19,0,0,0,0.0,0
1752,5,1,4,1,0,20,12,16,9,11.9,0
1753,7,1,6,1,0,20,10,28,2,5.25,0
1754,7,1,3,0,0,20,10,10,0,0.0,1
1755,7,1,4,0,1,18,10,10,10,14.2,0
1756,2,1,4,1,0,19,23,28,20,12.486363636363636,0
1757,8,1,5,0,0,22,12,17,3,6.333333333333333,1
1758,14,1,3,1,0,19,12,15,12,14.714285714285715,0
1759,12,1,5,1,1,18,15,16,14,12.858571428571429,0
1760,10,1,29,1,0,20,12,14,12,12.25,0
1761,2,1,6,1,1,18,0,0,0,0.0,1
1762,15,1,2,1,0,36,12,13,12,15.892857142857142,0
1763,9,1,7,1,0,19,10,20,7,10.875,0
1764,9,1,7,1,1,21,20,22,20,12.618181818181816,0
1765,9,1,10,1,0,26,10,6,0,0.0,1
1766,4,1,10,0,0,29,16,17,4,14.166666666666668,1
1767,11,1,10,0,0,26,14,26,14,14.395833333333332,0
1768,12,1,3,1,0,27,15,0,0,0.0,1
1769,9,1,3,1,0,32,15,26,6,11.166666666666668,0
1770,16,1,10,1,1,23,12,18,9,13.125,0
1771,9,1,10,1,0,24,10,21,6,10.25,0
1772,15,1,10,1,1,19,12,14,12,13.964285714285715,0
1773,4,1,5,1,0,25,12,25,9,11.833333333333332,0
1774,11,1,5,1,0,19,12,25,8,10.4,0
1775,15,1,1,0,0,20,8,12,0,0.0,1
1776,11,1,5,1,0,33,16,20,16,12.114285714285714,0
1777,17,0,10,1,0,35,10,13,10,11.4,1
1778,9,1,8,1,0,23,10,15,8,11.2,0
1779,12,1,10,1,0,19,15,15,15,14.112857142857145,0
1780,14,1,10,1,0,21,12,15,10,12.525,0
1781,5,1,4,1,1,21,12,12,12,12.333333333333332,0
1782,12,1,4,1,0,27,16,16,14,15.57,1
1783,9,1,15,1,0,19,10,23,6,11.5,0
1784,12,1,10,1,0,28,15,16,15,15.012698412698413,1
1785,9,1,8,1,0,25,10,24,7,11.25,0
1786,10,1,10,1,0,42,12,0,0,0.0,1
1787,17,0,10,1,0,27,10,12,8,13.625,0
1788,5,1,1,1,0,23,12,19,4,5.625,1
1789,11,1,5,1,1,18,12,15,12,11.738095238095235,0
1790,12,1,10,1,0,26,16,16,14,13.075714285714286,0
1791,9,1,4,1,0,18,10,0,0,0.0,1
1792,17,0,3,1,0,29,10,20,5,12.25,1
1793,6,1,5,1,0,22,12,23,0,0.0,1
1794,12,1,27,1,0,21,14,20,10,12.729166666666668,0
1795,12,1,8,1,1,19,16,16,14,13.512857142857142,0
1796,10,1,10,1,1,18,12,13,12,12.5,0
1797,6,1,10,1,1,18,10,17,6,13.333333333333332,1
1798,4,1,5,0,0,40,12,28,8,13.066666666666666,1
1799,11,1,10,0,0,20,12,30,3,6.166666666666667,1
1800,12,1,5,1,0,18,16,30,10,12.288,1
1801,3,0,1,1,0,31,22,34,19,12.80952380952381,0
1802,9,1,10,1,1,18,10,14,9,12.15,0
1803,14,1,5,1,0,22,12,17,10,11.488095238095235,1
1804,9,1,10,0,0,38,10,10,0,0.0,1
1805,17,0,3,1,0,33,10,10,0,0.0,1
1806,7,1,4,1,1,19,10,22,8,11.65,0
1807,14,1,2,1,0,18,12,0,0,0.0,1
1808,7,1,5,0,1,18,10,14,9,12.1,0
1809,17,0,6,1,0,27,11,11,11,12.666666666666668,0
1810,11,1,10,1,0,26,12,13,12,12.63095238095238,0
1811,12,1,4,1,1,19,15,16,15,13.155079365079366,0
1812,12,1,6,1,0,44,14,21,10,12.35,1
1813,9,1,10,1,0,19,10,19,10,11.75,0
1814,5,1,5,1,0,20,12,12,0,0.0,1
1815,4,1,2,1,0,24,12,21,12,14.30808080808081,0
1816,17,0,7,1,0,31,28,33,26,11.678571428571429,0
1817,5,1,10,1,0,25,12,12,12,13.0,0
1818,15,1,10,0,0,19,12,6,0,0.0,1
1819,12,1,4,1,0,18,15,16,15,14.317142857142857,1
1820,6,1,5,0,0,19,12,24,8,12.333333333333332,0
1821,12,1,5,1,1,19,14,20,9,11.875,0
1822,9,1,5,1,0,19,10,23,1,5.5,0
1823,14,1,5,1,0,24,12,32,4,11.083333333333332,1
1824,10,1,4,1,0,20,12,12,12,13.583333333333332,0
1825,11,1,6,1,0,18,12,14,12,14.44047619047619,0
1826,10,1,6,1,1,18,12,13,12,13.80952380952381,0
1827,6,1,5,1,0,21,10,25,5,10.916666666666668,0
1828,12,1,5,0,0,28,14,14,0,0.0,1
1829,9,1,6,1,1,18,10,20,9,11.785714285714285,0
1830,16,1,10,1,0,18,12,20,9,12.25,1
1831,10,1,5,1,1,18,12,20,11,12.75,0
1832,9,1,10,1,1,18,10,18,10,11.7,0
1833,9,1,10,0,1,19,10,17,6,11.476190476190476,1
1834,12,1,4,1,1,19,15,20,14,14.375972222222222,0
1835,10,1,29,1,1,20,12,16,11,11.45,0
1836,3,0,10,1,0,34,18,29,16,12.238095238095235,0
1837,12,1,10,1,0,39,14,16,10,12.16,0
1838,12,1,3,1,0,19,16,16,16,13.427499999999998,0
1839,5,1,5,1,0,24,12,12,8,15.333333333333332,0
1840,15,1,1,1,0,18,12,12,0,0.0,1
1841,8,1,4,1,0,19,10,20,2,5.25,1
1842,9,1,4,1,1,18,10,13,8,11.4,0
1843,9,1,4,1,0,20,10,16,10,12.3,0
1844,12,1,10,1,0,19,15,19,15,12.718055555555557,0
1845,8,1,3,1,0,19,12,22,6,12.3,1
1846,4,1,6,1,0,19,12,20,10,12.958333333333332,1
1847,17,0,10,1,0,41,10,16,6,10.375,1
1848,12,1,3,1,0,19,15,19,14,13.090873015873017,0
1849,11,1,3,1,0,19,12,23,7,11.75,0
1850,12,1,8,0,0,23,15,0,0,0.0,1
1851,7,1,10,1,0,18,10,28,10,14.042857142857144,1
1852,9,1,4,1,0,19,10,19,10,12.2,0
1853,4,1,3,1,0,20,12,14,12,14.333333333333332,0
1854,6,1,12,0,0,35,10,15,4,11.0,1
1855,14,1,12,0,0,34,12,15,0,0.0,1
1856,5,1,10,0,1,19,12,14,12,12.354166666666668,0
1857,10,1,10,0,0,22,12,18,10,11.95,0
1858,5,1,5,1,0,20,12,14,12,13.25,0
1859,17,0,3,1,0,27,7,8,4,12.5,0
1860,7,1,1,1,0,30,10,10,0,0.0,1
1861,7,1,5,1,0,34,10,15,1,5.5,0
1862,11,1,6,0,0,20,12,30,2,5.25,1
1863,5,1,10,1,0,18,12,12,12,12.5,0
1864,8,1,5,1,1,26,10,15,0,0.0,1
1865,17,0,4,1,0,26,10,10,10,12.4,0
1866,9,1,6,0,0,26,10,14,2,5.25,1
1867,17,0,10,0,0,31,10,15,0,0.0,1
1868,2,1,10,1,1,20,23,26,23,14.458333333333334,0
1869,15,1,1,1,0,19,12,16,9,12.166666666666666,0
1870,14,1,8,0,0,23,10,10,0,0.0,1
1871,12,1,5,1,1,20,14,29,1,6.5,1
1872,12,1,5,1,0,20,17,18,16,15.335555555555556,0
1873,3,0,1,1,0,29,11,20,0,0.0,1
1874,15,1,8,1,1,20,12,14,10,12.458333333333332,0
1875,12,1,10,1,0,24,14,14,12,13.3,0
1876,13,1,4,1,0,37,14,28,0,0.0,1
1877,12,1,5,1,0,18,15,0,0,0.0,1
1878,2,1,6,0,1,18,0,0,0,0.0,1
1879,12,1,5,1,0,18,16,16,14,13.55714285714286,0
1880,7,1,10,1,0,41,13,31,11,14.484848484848484,0
1881,4,1,10,1,0,35,12,27,7,11.166666666666668,1
1882,11,1,10,1,0,19,11,5,0,0.0,1
1883,2,1,11,1,0,18,0,0,0,0.0,0
1884,12,1,29,1,0,48,14,25,7,11.7375,0
1885,12,1,10,1,0,19,14,14,12,12.183333333333332,0
1886,4,1,10,0,0,30,17,39,10,11.416666666666668,1
1887,15,1,6,0,0,51,8,8,0,0.0,1
1888,6,1,3,1,0,18,12,18,11,14.666666666666668,0
1889,2,1,10,1,0,18,0,0,0,0.0,0
1890,2,1,5,1,0,18,0,0,0,0.0,0
1891,12,1,8,1,1,18,16,16,16,13.435,0
1892,8,1,5,1,0,18,10,17,4,6.75,1
1893,2,1,5,1,0,18,0,0,0,0.0,0
1894,2,1,5,1,0,23,34,35,34,11.838235294117643,0
1895,5,1,8,1,0,19,12,16,5,10.75,0
1896,6,1,9,1,0,21,12,30,6,11.75,0
1897,15,1,3,0,0,18,12,18,9,11.85,1
1898,2,1,5,1,0,18,0,0,0,0.0,0
1899,6,1,3,1,0,21,20,30,18,14.25,0
1900,15,1,4,1,0,20,12,15,12,13.0,0
1901,6,1,5,1,0,24,21,50,18,12.27777777777778,0
1902,8,1,5,1,0,18,12,18,12,14.5625,0
1903,12,1,5,1,0,18,14,14,12,13.116666666666667,0
1904,15,1,8,1,0,19,12,14,12,12.25,0
1905,10,1,5,1,1,20,12,12,12,13.75,0
1906,12,1,6,1,0,18,15,15,15,14.769821428571428,0
1907,12,1,10,1,0,18,16,16,14,12.944285714285714,0
1908,16,1,4,1,0,19,12,16,10,11.666666666666668,0
1909,12,1,3,1,0,19,14,14,12,14.266666666666666,0
1910,14,1,5,1,0,18,12,16,10,13.5,0
1911,12,1,6,1,0,20,16,16,16,12.48375,0
1912,13,1,10,1,0,18,15,16,15,14.370535714285715,0
1913,3,0,4,0,0,18,12,21,3,5.333333333333333,1
1914,16,1,10,1,0,18,12,15,10,13.8,0
1915,12,1,5,1,0,18,14,14,12,13.45,0
1916,12,1,6,1,1,18,14,14,12,12.6,0
1917,12,1,10,1,0,20,15,19,15,12.711607142857144,0
1918,5,1,10,1,1,22,12,17,10,11.8,0
1919,14,1,2,1,0,20,12,20,10,13.4,0
1920,6,1,4,1,0,20,12,23,7,13.85,0
1921,10,1,10,1,0,18,12,13,12,13.916666666666668,0
1922,16,1,10,1,0,18,12,22,8,11.4,0
1923,9,1,6,1,0,18,10,11,9,12.85,0
1924,14,1,5,1,1,18,12,13,1,7.0,1
1925,10,1,5,1,0,19,14,16,13,13.9375,0
1926,6,1,10,1,1,19,10,15,10,12.607142857142858,0
1927,15,1,10,1,1,18,12,13,12,12.964285714285715,0
1928,5,1,10,0,1,18,12,14,10,12.4,0
1929,12,1,10,1,1,18,15,16,15,14.98984126984127,0
1930,12,1,2,1,0,18,15,18,15,13.124375,0
1931,14,1,6,1,0,19,12,14,12,13.452380952380953,0
1932,10,1,4,1,0,18,12,18,9,11.125,0
1933,12,1,10,1,1,25,16,16,16,13.3675,0
1934,12,1,10,1,1,19,15,18,13,12.817023809523809,0
1935,12,1,4,1,0,18,15,16,15,13.903035714285714,0
1936,8,1,3,1,0,19,12,17,10,12.9,0
1937,12,1,5,1,0,18,14,14,12,13.683333333333332,0
1938,6,1,5,1,0,24,12,23,6,12.5,1
1939,15,1,4,1,0,21,12,15,10,12.0,0
1940,11,1,10,1,1,18,12,15,12,12.86904761904762,0
1941,10,1,10,1,0,18,12,12,12,13.166666666666666,0
1942,5,1,10,1,1,20,12,12,12,14.75,0
1943,5,1,4,1,0,19,12,14,11,12.033333333333331,0
1944,15,1,5,1,1,19,12,14,12,13.5,1
1945,12,1,10,1,0,30,15,15,15,14.827678571428573,0
1946,12,1,6,1,0,18,16,16,16,14.035,0
1947,6,1,5,1,0,18,10,16,7,12.5,0
1948,15,1,10,1,1,18,12,12,12,13.333333333333334,0
1949,12,1,6,1,0,20,15,22,13,12.05125,0
1950,11,1,5,1,0,19,12,0,0,0.0,1
1951,11,1,10,1,0,19,12,12,0,0.0,1
1952,2,1,8,0,0,19,0,0,0,0.0,1
1953,11,1,6,1,1,18,12,13,12,12.142857142857142,0
1954,12,1,3,1,0,17,16,28,10,12.46,0
1955,16,1,5,1,0,19,14,19,12,12.666666666666666,0
1956,10,1,5,1,0,18,12,17,7,11.666666666666668,0
1957,12,1,5,1,0,25,16,16,14,14.805714285714286,0
1958,10,1,5,1,0,19,12,21,11,11.157142857142857,1
1959,6,1,10,0,0,24,18,22,14,13.0625,0
1960,10,1,5,1,1,19,12,12,12,12.75,0
1961,12,1,10,1,1,20,16,16,0,0.0,0
1962,14,1,6,1,1,20,12,15,10,13.4,0
1963,12,1,5,1,1,20,15,16,15,13.21875,0
1964,6,1,5,1,0,19,10,20,7,10.791666666666668,0
1965,4,1,3,1,0,31,24,28,23,13.63986013986014,0
1966,6,1,4,1,0,20,10,20,6,12.666666666666668,0
1967,6,1,5,1,0,18,10,22,8,11.966666666666669,0
1968,16,1,4,1,0,18,12,18,7,11.958333333333332,0
1969,14,1,5,1,0,18,12,16,11,14.533333333333331,0
1970,10,1,6,1,0,20,21,28,11,11.8125,0
1971,6,1,3,1,1,20,12,14,12,13.488095238095235,0
1972,14,1,6,1,1,19,12,17,10,12.1625,1
1973,9,1,5,1,1,21,10,12,10,11.8,0
1974,12,1,4,1,0,18,15,17,15,13.189722222222224,0
1975,5,1,5,1,0,21,21,21,20,12.2,1
1976,12,1,4,1,0,19,14,19,11,12.735714285714284,0
1977,10,1,29,1,0,20,12,15,11,13.0,0
1978,6,1,4,1,0,20,12,16,9,13.642857142857142,0
1979,14,1,10,1,1,18,12,14,11,14.0,0
1980,9,1,10,1,1,18,10,13,9,11.875,0
1981,10,1,8,1,1,18,12,18,12,11.583333333333334,0
1982,6,1,7,1,1,21,12,27,8,13.142857142857142,0
1983,12,1,6,1,0,18,14,14,12,13.966666666666669,0
1984,12,1,6,1,1,18,16,16,16,14.14125,0
1985,11,1,10,1,1,20,12,20,8,11.675,0
1986,12,1,10,1,1,32,16,16,16,14.6625,0
1987,17,0,10,1,0,34,10,10,0,0.0,0
1988,12,1,4,1,1,23,15,17,14,12.831041666666668,0
1989,14,1,5,1,0,18,12,21,9,11.725,0
1990,3,0,6,1,0,18,12,18,10,12.5,0
1991,2,1,10,1,0,34,0,0,0,0.0,1
1992,3,0,5,1,0,25,12,12,10,11.541666666666668,0
1993,9,1,31,1,0,21,10,14,10,12.0,0
1994,11,1,1,1,1,20,12,24,0,0.0,1
1995,10,1,1,1,0,18,12,14,12,11.5,0
1996,6,1,5,1,0,18,12,23,12,13.478571428571428,0
1997,15,1,10,1,0,18,12,13,12,13.095238095238097,0
1998,3,0,5,1,0,24,12,22,1,5.0,1
1999,9,1,10,0,0,32,28,30,27,10.799450549450547,0
2000,11,1,10,0,0,24,12,30,9,10.80952380952381,1
2001,10,1,10,1,1,18,12,13,6,6.916666666666667,1
2002,11,1,10,1,0,28,12,16,11,12.728571428571428,0
2003,16,1,5,1,1,18,12,17,10,11.833333333333332,1
2004,16,1,1,0,0,24,11,22,0,0.0,1
2005,6,1,5,1,0,19,10,13,10,13.8,0
2006,3,0,10,1,0,44,12,12,12,14.5,0
2007,6,1,10,1,1,18,12,23,12,13.166666666666668,0
2008,2,1,10,1,0,18,0,0,0,0.0,0
2009,15,1,12,1,0,22,12,0,0,0.0,1
2010,16,1,10,1,1,18,14,16,12,12.5,0
2011,17,0,10,1,0,44,10,10,10,12.1,0
2012,16,1,6,1,0,33,12,14,10,11.9,1
2013,16,1,10,0,0,32,11,16,0,0.0,1
2014,4,1,5,0,0,35,12,0,0,0.0,1
2015,10,1,7,1,0,20,12,13,12,12.392857142857142,0
2016,11,1,7,1,0,24,12,15,10,12.4,0
2017,12,1,10,1,0,19,15,16,15,13.882539682539685,0
2018,11,1,6,1,0,21,12,14,10,12.3,0
2019,15,1,5,1,1,19,12,13,12,13.75,0
2020,4,1,10,0,0,27,12,18,0,0.0,1
2021,16,1,10,0,0,30,12,0,0,0.0,1
2022,2,1,10,1,0,21,0,0,0,0.0,1
2023,5,1,6,1,0,19,12,14,12,11.892857142857142,0
2024,17,0,10,1,0,34,10,21,6,11.625,0
2025,12,1,5,1,0,18,15,17,14,12.370535714285714,0
2026,2,1,4,1,0,21,0,0,0,0.0,0
2027,2,1,2,1,0,17,0,0,0,0.0,0
2028,12,1,5,1,1,19,14,14,12,12.966666666666669,0
2029,15,1,10,1,0,18,12,12,12,13.75,0
2030,12,1,10,1,0,19,15,15,15,14.247232142857143,0
2031,11,1,10,1,0,45,18,20,5,6.083333333333333,1
2032,6,1,10,1,0,26,12,38,10,12.458333333333332,0
2033,17,0,10,1,0,51,9,4,0,0.0,1
2034,15,1,7,1,1,49,12,15,12,13.226190476190476,0
2035,12,1,3,1,0,22,13,15,7,14.4375,0
2036,9,1,6,1,0,22,10,15,3,10.0,1
2037,8,1,2,1,0,33,10,19,4,11.75,1
2038,14,1,10,1,0,20,10,12,9,11.55,0
2039,10,1,8,1,1,18,12,12,12,12.083333333333332,0
2040,16,1,10,0,0,20,12,19,5,11.333333333333332,1
2041,17,0,5,1,0,37,20,22,17,12.514285714285714,0
2042,11,1,10,1,0,18,12,12,12,13.583333333333332,0
2043,11,1,10,1,0,19,12,12,12,12.333333333333332,0
2044,6,1,4,1,0,21,12,22,10,12.9,0
2045,12,1,10,1,0,20,15,18,13,12.813095238095237,0
2046,12,1,8,1,0,19,15,0,0,0.0,1
2047,13,1,8,1,0,20,14,24,8,12.3625,1
2048,12,1,3,1,0,18,15,15,15,14.291071428571428,0
2049,12,1,10,1,0,19,16,16,14,13.44285714285714,0
2050,10,1,10,1,0,18,12,25,9,10.916666666666668,0
2051,10,1,8,1,1,18,12,13,12,11.80952380952381,0
2052,15,1,5,1,0,18,6,8,2,5.0,1
2053,12,1,4,1,0,19,14,18,11,13.253333333333334,0
2054,13,1,5,1,1,18,15,16,15,13.138392857142858,0
2055,5,1,10,1,1,19,12,12,12,13.833333333333332,0
2056,4,1,10,1,1,24,23,26,23,12.741258741258743,0
2057,6,1,10,1,0,20,12,26,8,12.5,0
2058,9,1,6,1,1,21,10,13,9,12.025,0
2059,6,1,5,0,0,20,12,24,9,12.5,1
2060,12,1,4,1,1,19,15,16,15,13.51904761904762,0
2061,13,1,10,1,1,19,15,16,15,13.386607142857144,0
2062,12,1,10,1,0,18,16,16,14,13.328571428571427,0
2063,6,1,5,1,0,19,12,26,10,12.5,0
2064,9,1,10,1,0,21,10,10,10,12.9,0
2065,16,1,10,1,1,19,12,13,12,14.5,0
2066,11,1,8,1,1,18,12,13,12,13.047619047619047,0
2067,5,1,5,1,1,17,12,12,12,12.75,0
2068,16,1,5,1,0,19,12,16,10,11.833333333333332,0
2069,9,1,10,0,0,23,10,18,6,11.166666666666668,1
2070,14,1,2,1,0,19,12,17,12,12.305555555555555,0
2071,12,1,10,1,0,18,14,14,12,12.916666666666666,0
2072,14,1,6,1,0,20,12,17,11,13.542857142857144,0
2073,6,1,10,1,1,19,10,11,10,14.2,0
2074,10,1,4,1,1,18,12,12,12,13.833333333333332,0
